,mt_moto,mt_auto,mt_remorque,mt_assur_vie,mt_incendie,nb_RC_agri,nb_bateau,nb_RC_entreprise,pouvoir_achat,PCSouvr,niv_etud_bas,nbpers_au_foyer,proprietaire,mt_RC,sans_religion,nb_invalidite,type_client,PCSinter,concubin,assur_sante_prive
1306,0,0,0,0,3,0,0,0,2,3,6,3,1,2,8,0,5,2,4,1
1307,0,0,0,0,4,0,0,0,1,1,5,3,5,2,3,0,7,5,1,4
1308,0,0,0,3,0,0,0,0,7,0,6,3,9,0,9,0,2,0,3,9
1309,0,0,0,0,3,0,0,0,6,1,3,3,7,0,5,0,8,5,0,4
1310,0,0,0,0,2,0,0,0,4,3,8,4,0,2,4,0,9,4,0,3
1311,0,6,0,0,3,0,0,0,6,1,4,2,8,2,3,0,1,2,1,4
1312,5,0,0,0,3,0,0,0,3,6,8,4,8,2,4,0,7,1,0,2
1313,0,0,0,0,4,0,0,0,3,2,5,2,7,2,4,0,7,4,1,2
1314,0,6,0,0,0,0,0,0,3,2,5,3,9,0,2,0,8,4,0,3
1315,0,0,0,0,0,0,0,0,3,3,5,3,5,0,4,0,8,0,2,4
1316,0,0,0,0,0,0,0,0,8,0,2,3,9,0,5,0,1,0,1,7
1317,0,0,0,0,4,0,0,0,4,2,5,2,3,0,3,0,8,3,2,2
1318,0,0,0,0,4,0,0,0,4,2,2,3,3,0,4,0,3,4,1,3
1319,4,0,0,0,4,0,0,0,8,0,0,3,9,2,0,0,2,7,2,2
1320,0,0,0,0,0,0,0,0,3,3,8,2,8,0,3,0,8,1,2,2
1321,0,0,0,0,3,0,0,0,5,0,2,2,9,0,7,0,8,0,0,7
1322,0,0,0,0,4,0,0,0,3,0,8,2,8,0,1,0,8,1,0,0
1323,0,6,0,0,4,0,0,0,6,2,6,3,3,0,3,0,1,2,1,2
1324,0,0,0,0,4,0,0,0,2,2,5,3,7,2,4,0,7,4,1,2
1325,0,0,0,0,4,0,0,0,6,2,6,2,4,0,5,0,8,1,2,2
1326,0,5,0,0,0,0,0,0,2,5,6,2,1,0,3,0,5,2,1,3
1327,0,6,0,0,3,0,0,0,3,1,2,3,9,2,3,0,10,3,3,6
1328,0,6,0,0,6,1,0,0,3,0,6,3,9,0,0,0,8,2,0,6
1329,0,0,0,0,3,0,0,0,5,3,6,3,9,2,0,0,9,0,0,3
1330,0,6,0,0,3,0,0,0,1,5,9,4,0,0,0,0,7,0,0,2
1331,0,0,0,0,2,0,0,0,3,4,3,2,2,1,2,0,5,2,2,1
1332,0,0,0,0,3,0,0,0,6,4,5,3,5,0,2,0,8,5,1,0
1333,0,6,0,0,4,0,0,0,7,1,2,4,8,2,3,0,2,4,1,4
1334,0,6,0,0,2,0,0,0,3,4,9,4,0,0,3,0,8,0,1,2
1335,0,0,0,0,0,0,0,0,2,6,9,2,0,0,4,0,7,3,0,0
1336,0,0,0,3,4,0,0,0,5,1,4,3,5,2,4,0,9,2,1,4
1337,0,6,0,0,0,0,0,0,4,2,5,3,7,0,2,0,8,4,1,4
1338,0,0,0,0,4,0,0,0,3,3,5,4,0,2,0,0,8,3,0,2
1339,0,6,0,0,0,0,0,0,4,0,4,2,1,0,5,0,3,3,0,1
1340,0,0,0,0,3,1,0,0,3,5,7,3,8,0,1,0,8,2,0,2
1341,0,0,0,0,0,0,0,0,3,4,9,3,4,0,6,0,9,0,0,0
1342,0,6,0,0,0,0,0,0,4,1,4,4,2,0,3,0,8,3,2,2
1343,0,0,0,0,0,0,0,0,3,3,7,3,6,0,4,0,8,0,0,2
1344,0,0,0,0,2,0,0,0,6,1,5,3,6,2,1,0,3,2,0,4
1345,0,0,0,0,3,0,0,0,3,3,3,1,1,2,3,0,5,4,2,2
1346,0,0,0,0,3,0,0,0,8,0,2,3,9,2,0,0,1,3,0,9
1347,0,0,0,0,2,0,0,0,1,4,7,2,0,1,5,0,7,0,0,0
1348,0,0,0,0,0,0,0,0,2,4,4,2,1,0,4,0,5,2,3,1
1349,0,6,0,0,4,0,0,0,3,0,7,3,7,2,4,0,8,0,0,1
1350,0,6,0,0,4,0,0,0,3,0,8,2,6,2,3,0,8,0,0,1
1351,6,6,0,0,4,0,0,0,8,1,3,4,8,2,1,0,3,5,1,4
1352,0,5,0,0,0,0,0,0,2,2,3,2,5,0,2,0,5,3,1,4
1353,4,6,0,0,3,0,0,0,3,1,3,2,3,0,4,0,1,4,2,2
1354,0,0,0,0,0,0,0,0,2,2,6,3,5,0,4,0,5,0,1,2
1355,0,6,0,0,0,0,0,0,5,6,4,4,6,0,4,0,9,0,1,6
1356,0,5,0,0,0,0,0,0,4,4,6,3,1,0,5,0,3,3,1,0
1357,0,0,0,0,0,0,0,0,2,3,5,2,1,2,6,0,5,3,2,2
1358,0,0,0,0,2,0,0,0,5,0,0,2,7,0,5,0,1,5,1,5
1359,0,5,0,0,0,0,0,0,4,3,5,3,0,0,5,0,9,2,0,0
1360,0,0,0,0,3,0,0,0,6,1,1,3,8,0,3,0,1,6,1,4
1361,0,0,0,0,1,0,0,0,3,4,3,2,2,2,2,0,5,2,2,1
1362,0,0,0,0,0,0,0,0,7,3,4,3,5,0,5,0,3,3,1,4
1363,0,6,0,0,0,0,0,0,7,1,2,3,9,0,1,0,2,5,0,4
1364,0,6,0,0,6,1,0,0,3,3,7,4,3,0,4,0,9,2,1,4
1365,0,0,0,0,0,0,0,0,1,3,7,2,1,0,5,0,7,3,2,1
1366,0,6,0,0,0,0,0,0,7,1,4,3,8,0,4,0,2,5,1,1
1367,0,6,0,0,5,0,0,0,7,1,1,3,8,0,2,0,2,7,2,5
1368,0,0,0,0,0,0,0,0,1,0,4,2,6,0,3,0,6,5,0,5
1369,0,0,0,0,0,0,0,0,6,4,4,2,7,0,4,0,8,3,1,4
1370,0,0,0,0,2,0,0,0,2,1,2,2,1,2,5,0,5,6,2,1
1371,0,0,0,0,2,0,0,0,6,2,3,3,6,0,3,0,3,4,1,3
1372,0,0,0,0,5,0,0,0,3,3,6,2,9,0,3,0,8,3,0,5
1373,0,6,0,0,0,0,0,0,3,2,5,2,7,0,4,0,7,4,1,2
1374,0,6,0,0,0,0,0,0,4,1,6,3,8,0,4,0,8,5,0,1
1375,0,6,0,0,0,0,0,0,1,9,9,3,4,2,5,0,7,0,3,0
1376,0,6,0,0,0,0,0,0,8,0,0,3,0,0,4,0,2,4,2,4
1377,0,0,0,0,3,0,0,0,8,3,0,3,4,0,4,0,3,3,1,1
1378,0,5,0,0,0,0,0,0,3,7,7,2,2,0,4,0,8,2,2,2
1379,0,0,0,0,3,0,0,0,4,5,3,3,9,0,2,0,9,3,0,0
1380,0,6,0,0,0,0,0,0,8,0,1,3,9,0,4,0,1,2,0,9
1381,0,0,0,0,0,0,0,0,3,2,6,4,9,0,5,0,8,2,0,0
1382,0,0,0,0,4,0,0,0,8,1,3,3,9,2,4,0,2,3,0,5
1383,0,6,0,0,4,0,0,0,7,0,0,3,9,0,0,0,2,7,2,2
1384,0,6,0,0,3,0,0,0,8,0,2,2,9,2,7,0,1,0,0,7
1385,0,0,0,0,4,0,0,0,5,3,6,3,9,2,2,0,8,3,0,2
1386,0,0,0,0,0,0,0,0,5,3,7,4,3,0,3,0,9,1,1,0
1387,0,0,0,0,0,0,0,0,6,0,5,3,0,0,5,0,8,0,0,0
1388,0,0,0,0,3,0,0,0,3,3,6,3,7,2,4,0,8,2,0,2
1389,0,5,0,0,0,0,0,0,2,3,6,4,2,0,4,0,5,5,1,0
1390,0,6,0,0,0,0,0,0,6,3,6,2,2,0,5,0,3,3,2,1
1391,0,6,0,0,0,0,0,0,7,1,2,3,9,0,2,0,2,2,0,7
1392,0,0,0,0,0,0,0,0,1,4,5,2,0,2,2,0,7,4,0,2
1393,0,6,0,0,0,0,0,0,3,1,8,2,0,0,6,0,8,1,0,2
1394,0,0,0,0,3,0,0,0,3,3,6,3,6,1,4,0,8,4,1,0
1395,0,0,0,0,1,0,0,0,2,6,4,3,0,0,4,0,5,1,2,2
1396,0,0,0,0,0,0,0,0,4,0,4,2,6,0,2,0,8,5,1,3
1397,0,0,0,0,4,0,0,0,4,2,4,3,6,2,3,0,3,4,0,3
1398,0,5,0,0,0,0,0,0,5,6,7,4,2,0,0,0,9,2,0,0
1399,0,0,0,0,3,0,0,0,5,1,4,3,8,2,7,0,9,3,0,4
1400,0,7,0,0,4,0,0,0,5,1,5,3,8,2,5,0,8,4,2,1
1401,0,6,0,0,4,0,0,0,3,3,4,2,5,2,3,0,7,5,1,2
1402,0,0,0,0,0,0,0,0,6,0,1,4,9,2,3,0,2,4,1,5
1403,0,6,0,0,0,0,0,0,1,2,6,3,3,0,3,0,7,2,1,2
1404,0,0,0,0,4,0,0,0,3,0,6,3,5,0,4,0,8,3,0,0
1405,0,6,0,0,3,0,0,0,4,3,5,3,1,2,1,0,3,3,1,3
1406,0,0,0,0,3,0,0,0,3,1,7,2,1,0,2,0,8,2,1,1
1407,0,6,0,0,0,0,0,0,3,2,5,3,1,0,6,0,8,3,0,0
1408,0,0,0,0,2,0,0,0,3,1,5,3,9,2,2,0,8,1,0,7
1409,0,0,0,0,2,0,0,0,2,2,5,3,7,0,4,0,7,4,1,2
1410,0,6,0,0,4,0,0,0,3,3,4,2,2,2,6,0,8,4,2,4
1411,0,0,0,0,0,0,0,0,8,0,0,3,9,0,2,0,1,4,0,6
1412,0,6,0,0,4,0,0,0,6,2,3,3,6,2,3,0,3,4,1,3
1413,0,0,0,0,0,0,0,0,3,0,5,3,0,0,6,1,8,3,0,3
1414,0,0,0,0,4,0,0,0,3,3,4,3,7,2,3,0,8,2,1,4
1415,0,6,0,0,0,0,0,0,8,0,2,3,9,0,0,0,1,3,0,9
1416,0,6,0,0,6,0,0,1,1,3,4,2,2,0,4,1,6,4,2,1
1417,0,6,0,0,4,0,0,0,6,1,1,3,7,2,3,0,1,4,1,4
1418,0,0,0,0,0,0,0,0,4,3,3,3,7,0,4,0,8,4,1,2
1419,0,6,0,0,0,0,0,0,1,5,9,1,0,0,3,0,7,0,1,3
1420,0,0,0,0,6,0,0,0,6,2,4,2,5,0,3,0,1,3,1,3
1421,0,6,0,0,0,0,0,0,6,0,4,3,6,0,5,0,1,1,0,6
1422,0,0,0,0,0,0,0,0,5,5,6,2,9,0,0,0,9,0,0,2
1423,0,0,0,0,0,0,0,0,3,3,5,4,0,0,5,0,8,4,0,3
1424,0,0,0,0,4,0,0,0,3,2,5,3,4,1,5,0,8,3,0,2
1425,0,0,0,0,4,0,0,0,3,4,6,3,7,2,2,0,8,4,0,2
1426,0,0,0,0,3,0,0,0,6,2,3,3,8,0,5,0,3,6,2,1
1427,0,0,0,1,2,0,0,0,6,2,1,1,1,2,4,0,3,4,3,0
1428,0,0,0,0,5,0,0,0,3,0,5,2,9,0,4,0,8,0,0,3
1429,0,6,0,6,4,0,0,0,3,2,3,4,9,2,3,0,8,4,0,2
1430,0,6,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
1431,0,0,0,0,0,0,0,0,1,0,6,2,5,0,2,0,6,0,0,9
1432,0,0,0,0,0,0,0,0,3,3,8,2,8,0,3,0,8,1,2,2
1433,0,5,0,0,0,0,0,0,1,3,9,2,2,0,4,0,7,3,0,0
1434,0,0,0,0,0,0,0,0,3,2,5,2,0,0,1,0,5,4,4,1
1435,0,6,0,0,0,0,0,0,8,0,0,3,9,0,3,0,1,0,0,7
1436,0,6,0,0,3,0,0,0,2,4,5,2,0,2,1,0,5,2,4,1
1437,0,0,0,0,4,0,0,0,3,0,4,3,4,0,6,0,8,4,0,7
1438,0,0,0,0,4,0,0,0,3,3,5,2,8,0,2,0,7,4,2,3
1439,0,0,0,0,4,0,0,0,3,1,5,3,9,0,2,0,10,1,0,7
1440,0,5,0,0,0,0,0,0,2,3,7,3,1,2,5,0,5,2,1,1
1441,0,0,0,0,0,0,0,0,3,3,6,2,1,0,3,0,8,3,0,4
1442,0,0,0,4,4,0,0,0,8,1,1,4,9,0,3,0,1,2,1,4
1443,0,0,0,0,3,0,0,0,8,3,3,3,9,0,4,0,3,2,1,4
1444,0,6,0,0,3,0,0,0,1,4,6,3,3,2,1,0,7,3,1,2
1445,0,6,0,0,0,0,0,0,7,2,2,3,9,0,5,0,3,3,3,7
1446,0,6,0,0,3,0,0,0,3,6,9,2,0,2,6,0,5,0,3,1
1447,0,6,0,0,2,0,0,0,8,1,0,3,9,0,2,0,1,2,2,9
1448,0,0,0,0,3,0,0,0,1,7,8,1,0,2,4,0,6,2,0,0
1449,0,0,0,0,0,0,0,0,3,2,4,2,5,0,3,0,1,3,1,3
1450,0,6,0,0,0,0,0,0,4,4,4,3,1,0,5,0,3,4,2,3
1451,0,6,0,0,4,0,0,0,3,1,6,4,5,2,5,0,8,2,1,2
1452,0,0,0,0,0,0,0,0,7,1,4,3,9,0,3,0,3,5,2,4
1453,0,0,0,0,0,0,0,0,3,3,5,2,7,0,2,0,8,3,0,7
1454,0,0,0,0,6,0,0,0,7,2,4,2,9,0,3,0,2,0,1,3
1455,0,0,0,0,0,0,0,0,6,2,4,3,8,0,4,0,8,5,1,2
1456,0,6,0,0,0,0,0,0,6,2,2,3,3,0,4,0,3,4,1,3
1457,0,0,0,0,0,0,0,0,3,5,8,1,9,0,0,0,8,0,0,2
1458,0,0,0,0,2,0,0,0,3,4,4,1,2,2,4,0,5,2,2,2
1459,0,0,0,0,3,0,0,0,6,1,5,3,5,1,2,0,1,3,0,1
1460,0,0,0,0,3,0,0,0,2,2,5,2,2,0,3,0,7,2,2,4
1461,0,6,0,0,5,0,0,0,5,5,7,2,3,2,3,0,9,2,1,1
1462,0,0,0,0,3,0,0,0,4,3,5,2,0,2,2,0,3,4,0,2
1463,0,0,0,0,0,0,0,0,2,3,7,3,1,0,6,0,5,3,1,1
1464,0,6,2,0,5,1,0,0,3,0,6,3,9,0,0,0,8,2,0,6
1465,0,5,0,0,4,0,0,0,8,0,2,3,9,2,4,0,3,2,0,9
1466,0,6,0,0,3,0,0,0,5,3,6,3,4,0,3,0,9,0,1,4
1467,0,6,0,0,4,0,0,0,7,0,0,2,9,2,4,0,2,6,2,2
1468,0,6,0,0,0,0,0,0,6,1,4,3,8,0,4,0,8,6,1,3
1469,0,0,0,0,0,0,0,0,2,4,5,2,2,0,5,0,5,3,2,1
1470,0,6,0,0,0,0,0,1,6,2,3,2,6,2,3,0,1,3,0,5
1471,0,0,0,0,4,0,0,0,4,2,4,2,2,2,4,0,8,7,2,0
1472,0,6,0,0,0,0,0,0,7,2,3,2,5,0,5,0,2,4,1,4
1473,0,0,0,0,6,0,0,1,6,2,3,3,5,0,4,0,1,3,1,5
1474,0,0,0,0,4,0,0,0,6,1,5,4,9,0,2,0,3,7,2,3
1475,0,5,0,0,0,0,0,0,4,4,6,3,1,0,5,0,3,3,1,0
1476,0,0,0,0,0,0,0,0,4,2,1,3,1,0,4,0,3,4,1,3
1477,0,0,0,0,4,0,0,0,8,2,3,3,6,0,3,0,2,4,1,3
1478,0,5,0,0,0,0,0,0,4,2,7,3,4,2,5,0,9,3,0,2
1479,0,6,0,0,0,0,0,0,4,4,5,2,4,0,4,0,9,3,2,2
1480,0,5,0,0,3,0,0,0,4,3,4,3,0,2,6,0,3,4,0,4
1481,0,0,0,0,0,0,0,0,3,4,6,3,7,0,2,0,8,4,0,2
1482,0,0,0,0,1,0,0,0,6,0,0,4,5,0,4,0,1,0,1,4
1483,0,0,0,0,0,0,0,0,6,0,5,3,0,0,5,0,8,0,0,0
1484,0,0,0,0,0,0,0,0,7,1,3,3,7,0,3,0,2,4,1,4
1485,0,6,0,0,2,0,0,0,2,6,8,3,1,2,3,0,7,3,1,2
1486,0,0,0,0,2,0,0,0,3,4,4,2,2,2,5,0,5,3,2,1
1487,0,0,0,0,0,0,0,0,8,0,0,2,9,0,2,0,1,2,2,7
1488,0,0,0,0,0,0,0,0,6,1,5,3,6,0,1,0,3,2,0,4
1489,0,0,0,0,3,0,0,0,3,2,6,2,7,0,4,0,8,1,1,4
1490,0,0,0,0,0,0,0,0,8,0,3,4,8,0,3,0,3,3,1,4
1491,0,6,0,0,0,0,0,0,6,3,3,2,5,0,4,0,1,2,0,2
1492,0,0,0,0,3,0,0,0,5,3,5,3,2,2,2,0,8,4,0,1
1493,0,5,0,0,4,0,0,0,6,2,3,2,6,2,3,0,1,3,0,5
1494,0,0,0,0,0,0,0,0,3,5,6,2,9,0,0,0,8,0,0,2
1495,0,5,0,0,1,0,0,0,3,2,3,2,3,2,4,0,4,2,1,4
1496,0,0,0,0,6,0,0,0,3,0,6,3,9,0,1,0,8,2,0,3
1497,0,0,0,0,4,0,0,0,6,1,1,3,7,0,3,0,1,4,1,4
1498,0,6,0,0,3,0,0,0,8,1,0,3,9,2,2,0,1,2,2,9
1499,0,0,0,0,4,1,0,0,3,1,5,3,9,0,2,0,8,1,0,7
1500,0,6,0,0,3,0,0,0,6,0,2,3,9,0,3,0,3,0,0,5
1501,0,6,0,0,0,0,0,0,6,1,3,2,6,2,3,0,1,4,0,4
1502,0,0,0,0,0,0,0,0,5,0,7,2,0,0,3,0,9,0,2,5
1503,0,0,0,0,6,0,0,1,3,4,6,2,5,0,0,0,8,1,2,6
1504,0,0,0,0,0,0,0,0,8,1,2,3,8,0,3,0,2,3,1,5
1505,0,6,0,0,5,0,0,0,7,2,1,3,9,2,4,0,2,4,0,7
1506,0,6,0,0,0,0,0,0,4,3,4,2,2,2,4,0,3,2,1,3
1507,0,6,0,0,0,0,0,0,1,1,2,2,4,0,2,0,7,7,0,2
1508,0,6,0,0,4,0,0,0,6,1,2,3,9,2,5,0,3,2,4,7
1509,0,6,0,0,0,0,0,0,1,4,3,2,2,0,7,0,4,2,0,5
1510,0,6,0,0,6,0,0,0,3,1,7,2,9,0,3,0,10,1,0,7
1511,0,6,0,0,2,0,0,0,3,3,4,1,1,2,4,0,5,3,2,1
1512,0,5,0,0,4,0,0,0,6,0,4,2,4,2,0,0,3,9,0,5
1513,0,6,0,0,4,0,0,0,4,2,4,3,4,2,4,0,10,2,1,1
1514,0,0,0,0,1,0,0,0,2,2,5,3,7,2,2,0,7,4,1,4
1515,0,0,0,0,0,0,0,0,8,1,5,3,8,0,4,0,3,5,0,5
1516,0,6,0,0,5,1,0,0,4,3,7,3,5,0,3,0,10,2,1,2
1517,0,6,0,0,0,0,0,0,6,2,3,2,8,2,0,0,1,5,0,2
1518,0,6,0,0,0,0,0,0,8,1,1,4,9,0,3,0,2,2,0,6
1519,4,6,0,0,1,0,0,0,2,3,5,2,2,0,5,0,5,4,4,0
1520,0,0,0,0,2,0,0,0,4,1,2,4,7,0,3,0,3,4,1,4
1521,0,5,0,0,0,0,0,0,6,0,0,4,5,0,4,0,1,0,1,4
1522,0,6,0,0,2,0,0,0,3,4,5,2,0,2,3,0,8,3,1,2
1523,0,6,0,0,0,0,0,0,3,2,5,2,4,2,3,0,8,3,0,3
1524,0,6,0,0,3,0,0,0,6,1,5,3,7,0,3,0,2,2,0,3
1525,0,6,0,0,0,0,0,0,3,2,4,3,9,0,1,0,10,1,1,8
1526,0,6,0,0,6,0,0,0,3,2,6,2,9,0,2,0,8,2,2,3
1527,0,6,0,0,4,0,0,1,3,3,5,3,6,2,3,0,8,3,1,3
1528,0,6,0,0,0,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
1529,0,6,0,0,0,0,0,0,3,1,7,2,9,0,3,0,10,1,0,7
1530,4,0,0,0,0,0,0,0,3,4,6,3,9,0,0,0,8,2,1,4
1531,0,0,0,0,0,0,0,0,3,4,9,2,3,0,4,0,8,0,0,3
1532,0,5,0,0,3,0,0,0,6,1,1,2,3,0,5,0,1,2,0,6
1533,0,0,0,0,0,0,0,0,5,2,6,2,3,0,4,0,9,4,2,4
1534,0,6,0,0,3,0,0,0,3,3,2,1,0,0,2,0,8,4,2,4
1535,0,7,0,0,0,0,0,0,4,2,7,2,6,0,5,0,10,3,0,5
1536,0,6,0,0,0,0,0,0,5,1,5,3,8,0,5,0,8,4,2,1
1537,0,6,0,0,4,0,0,0,5,2,4,3,8,2,3,0,9,3,2,3
1538,0,0,0,0,0,0,0,0,5,2,5,3,5,1,2,0,9,3,0,2
1539,0,0,0,0,2,0,0,0,6,1,3,2,6,0,2,0,1,2,1,4
1540,0,5,0,0,3,0,0,0,1,4,5,2,4,2,3,0,7,2,1,1
1541,0,0,0,0,2,0,0,0,7,1,2,4,8,0,3,0,2,4,1,4
1542,0,0,0,0,0,0,0,0,8,2,2,3,9,0,3,0,2,6,2,5
1543,0,0,0,0,0,0,0,0,6,1,2,4,8,0,3,0,3,4,1,4
1544,0,0,0,0,3,0,0,0,4,3,5,3,3,2,3,0,8,6,0,1
1545,0,6,0,0,4,0,0,0,5,2,6,2,3,2,4,0,9,4,2,4
1546,0,0,0,0,0,0,0,0,4,5,7,4,8,0,3,0,10,1,1,1
1547,0,0,0,0,3,0,0,0,1,4,3,2,1,2,3,0,6,3,2,1
1548,0,0,0,0,0,0,0,0,8,1,0,2,9,0,3,0,1,0,1,6
1549,4,6,0,3,5,0,0,0,3,2,7,3,4,2,2,0,8,1,0,1
1550,0,0,0,0,0,0,0,0,3,0,4,3,7,0,2,0,10,2,1,7
1551,0,0,0,0,3,0,0,0,5,2,7,3,7,1,3,0,8,1,1,2
1552,0,0,0,0,0,0,0,0,3,2,5,2,0,0,1,0,5,4,4,1
1553,0,6,0,0,0,0,0,0,6,3,5,2,7,0,3,0,1,6,0,2
1554,0,6,0,0,2,0,0,0,2,2,3,2,5,2,2,0,5,3,1,4
1555,0,0,0,0,0,0,0,0,3,7,7,2,2,0,4,0,8,2,2,2
1556,0,6,0,0,0,0,0,0,3,2,6,3,5,0,2,0,8,3,0,2
1557,0,5,0,0,4,0,0,0,7,2,3,3,9,2,0,0,2,3,0,6
1558,0,6,0,0,0,0,0,0,4,0,8,2,6,0,4,0,9,3,1,1
1559,0,0,0,0,3,0,0,0,6,2,7,3,7,0,2,0,8,2,2,0
1560,0,0,0,0,0,0,0,0,7,1,2,3,9,0,1,0,2,5,2,5
1561,0,6,0,0,0,0,0,0,8,0,0,3,9,0,3,0,2,0,0,7
1562,0,6,0,0,3,0,0,0,8,0,2,3,9,2,4,0,3,2,0,9
1563,0,6,0,0,4,0,0,0,3,1,4,3,6,0,3,0,8,2,1,4
1564,0,0,0,0,3,0,0,0,3,4,9,2,0,0,7,0,8,2,0,0
1565,5,7,0,0,4,0,0,0,6,4,4,3,9,1,0,0,2,0,0,5
1566,0,0,0,0,0,0,0,0,3,2,4,2,2,0,4,0,8,7,2,0
1567,0,0,0,0,0,0,0,0,3,2,3,3,5,2,4,0,8,3,1,5
1568,0,0,0,0,2,0,0,0,4,2,2,1,4,2,6,0,5,4,3,5
1569,0,0,0,0,4,1,0,0,5,2,9,4,6,0,4,0,8,3,0,3
1570,0,0,0,0,0,0,0,0,3,1,7,2,1,0,2,0,8,2,1,1
1571,0,0,0,0,0,0,0,0,8,1,1,3,8,0,3,0,3,7,1,3
1572,0,6,0,0,4,0,0,0,2,3,8,2,2,2,3,0,7,2,1,1
1573,0,6,0,0,0,0,0,0,4,1,4,2,0,0,2,0,3,5,1,4
1574,0,0,0,0,0,0,0,0,1,1,3,2,3,2,3,0,6,2,1,4
1575,0,6,0,4,4,0,0,0,6,1,5,2,7,2,5,0,3,4,1,2
1576,0,0,0,0,3,0,0,0,6,4,9,4,0,2,3,0,8,0,1,2
1577,0,0,0,0,0,0,0,0,2,6,9,2,0,0,4,0,7,3,0,0
1578,0,6,0,0,4,0,0,0,3,0,7,3,5,2,5,0,8,3,0,1
1579,0,6,0,0,0,0,0,0,4,3,7,2,0,0,5,0,9,2,0,0
1580,0,0,0,0,0,0,0,1,6,0,0,4,5,0,4,0,1,0,1,4
1581,0,0,0,0,0,0,0,0,4,1,5,3,8,0,2,0,10,2,1,4
1582,0,6,0,0,4,0,0,0,1,4,9,2,0,1,7,0,7,2,0,0
1583,0,0,0,0,0,0,0,0,3,4,8,2,6,0,2,0,8,2,0,0
1584,0,6,0,0,6,0,0,0,3,0,6,3,7,0,4,0,10,1,1,6
1585,0,6,0,0,0,0,0,0,6,3,3,2,3,2,2,0,1,2,0,3
1586,0,5,0,0,2,0,0,0,3,1,4,2,3,2,3,0,5,2,2,3
1587,0,0,0,0,0,0,0,1,6,2,3,3,6,0,3,0,3,4,1,3
1588,0,0,0,4,4,0,0,0,6,4,7,2,5,2,2,0,3,3,0,0
1589,4,6,0,0,0,0,0,0,4,1,2,3,9,2,1,0,3,5,0,4
1590,0,6,0,0,0,0,0,0,5,3,6,3,2,0,3,0,9,3,2,1
1591,0,0,0,0,4,0,0,0,6,2,5,3,2,1,0,0,1,5,0,3
1592,0,5,0,0,0,0,0,0,3,5,7,3,8,0,1,0,8,2,0,2
1593,0,6,0,0,4,0,0,0,2,9,7,2,4,2,4,0,7,0,1,2
1594,0,0,0,0,2,0,0,0,3,1,4,2,1,2,2,0,5,5,4,0
1595,0,6,0,0,0,0,0,0,4,2,7,2,6,0,5,0,10,3,0,5
1596,0,0,0,0,0,0,0,0,3,2,2,1,0,0,4,0,5,7,2,0
1597,4,0,0,0,0,0,0,0,6,2,4,2,5,0,5,0,1,2,2,3
1598,0,6,0,0,0,0,0,0,6,2,7,3,4,1,2,0,1,1,0,1
1599,0,0,0,0,3,0,0,0,4,3,5,3,0,2,5,0,3,2,0,0
1600,0,0,0,0,0,0,0,0,3,0,9,3,9,0,6,0,10,0,0,2
1601,0,0,0,0,0,0,0,0,6,0,0,2,9,0,0,0,1,2,0,9
1602,0,0,0,0,0,0,0,0,6,0,2,3,9,0,3,0,3,0,0,5
1603,0,0,0,0,0,0,0,0,4,0,6,2,2,0,4,0,8,9,1,4
1604,0,0,0,0,3,0,0,0,6,5,6,3,5,0,0,0,8,0,0,2
1605,0,5,0,0,0,0,0,0,5,3,6,3,9,0,0,0,9,0,0,3
1606,0,6,0,0,3,0,0,0,4,0,6,2,2,2,4,0,8,9,1,4
1607,0,0,0,0,0,0,0,0,3,1,2,2,1,0,4,0,5,7,1,2
1608,0,6,0,0,2,0,0,0,2,0,4,2,2,2,3,0,5,3,1,2
1609,0,6,0,0,3,0,0,0,2,4,3,2,1,0,0,0,5,3,0,2
1610,0,0,0,0,0,0,0,0,3,2,5,3,9,0,2,0,8,4,0,3
1611,0,6,0,0,0,0,0,0,6,0,2,3,9,0,3,0,3,0,0,5
1612,0,6,0,0,4,0,0,0,5,3,6,3,9,2,2,0,8,3,0,2
1613,0,0,0,0,2,0,0,0,7,2,4,3,0,2,5,0,3,3,0,3
1614,0,0,0,0,3,0,0,0,1,3,9,2,0,2,3,0,6,2,0,0
1615,0,6,0,0,2,0,0,0,4,5,3,3,4,2,2,0,9,1,1,5
1616,0,0,0,0,0,0,0,0,5,3,4,2,1,0,2,0,8,3,0,5
1617,0,0,0,0,0,0,0,0,6,3,0,2,9,0,6,0,1,6,2,5
1618,0,6,0,0,5,0,0,1,3,4,4,2,1,2,5,0,5,2,3,1
1619,0,0,0,0,3,0,0,0,8,0,0,4,9,0,4,0,1,9,1,4
1620,0,0,0,0,3,0,0,0,5,1,5,2,7,0,4,0,8,3,2,1
1621,0,0,0,0,3,0,0,0,7,1,2,3,4,2,5,0,3,8,0,4
1622,0,6,0,0,0,0,0,0,3,3,5,3,9,0,5,0,8,2,0,0
1623,0,6,0,0,6,0,0,0,3,3,7,4,3,0,4,0,8,2,1,4
1624,0,6,0,0,0,0,0,0,6,2,5,2,2,0,3,0,3,3,2,5
1625,0,6,0,0,2,0,0,0,3,3,7,3,5,2,3,0,8,2,1,2
1626,0,6,0,0,5,0,0,0,3,2,6,3,4,0,5,0,8,3,2,1
1627,0,0,0,0,4,0,0,0,7,1,2,4,8,2,2,0,2,3,1,5
