,mt_auto,nb_bateau,mt_RC,pouvoir_achat,mt_incendie,mt_bateau,niv_etud_bas,revenu_moyen,niv_etude_haut,revenu1,proprietaire,auto0,auto1,type_client,nb_securite_soc,PCStop,revenu4,revenu3,assur_sante_prive,PCSouvr,PCSagri,celibataire,PCSinter,mt_cyclomoteur,PCSouvr_quali,sans_religion,nbpers_au_foyer,nb_accident_famil,concubin,mt_velo,assur_caravane
212,5,0,0,4,0,0,3,4,2,2,7,0,7,8,0,3,1,3,3,2,0,0,5,0,1,4,3,0,2,0,0
213,6,0,0,3,0,0,7,4,0,3,0,3,6,8,0,0,0,4,2,4,0,0,5,0,0,3,2,0,1,0,0
214,6,0,1,3,4,0,5,4,1,0,7,0,7,8,0,1,0,3,7,3,0,0,3,0,3,2,2,0,0,0,0
215,6,0,0,3,6,0,5,3,0,2,9,3,3,10,0,3,0,3,7,1,5,2,1,0,0,2,3,0,0,0,0
216,0,0,2,3,0,0,6,4,0,4,9,4,3,8,0,0,3,3,0,0,0,4,5,0,4,0,2,0,0,0,0
217,0,0,2,8,4,0,3,4,1,3,8,0,9,3,0,1,0,4,4,1,0,1,5,0,3,1,4,0,1,0,0
218,0,0,0,6,0,0,4,4,0,0,9,2,6,3,0,2,0,6,4,2,0,1,5,3,2,2,3,0,0,0,0
219,0,0,0,5,0,0,4,4,2,3,6,1,7,8,0,3,2,3,4,1,2,1,2,0,3,5,3,0,1,0,0
220,6,1,2,1,3,1,6,4,0,1,2,2,7,7,0,0,0,0,2,2,0,1,4,0,3,7,2,0,0,0,0
221,0,0,0,2,0,0,2,3,1,3,0,4,3,5,0,1,0,3,3,3,0,5,6,0,1,2,1,0,4,0,0
222,6,0,3,3,5,0,6,4,1,0,7,2,7,8,0,1,0,5,2,4,1,2,4,0,2,2,3,0,0,0,0
223,0,0,0,3,0,0,4,2,0,6,5,4,4,7,0,1,0,1,2,3,1,3,5,0,1,3,2,0,1,0,0
224,0,0,0,2,0,0,5,3,1,4,6,4,5,5,0,1,1,2,1,6,0,3,3,0,1,5,2,0,1,0,0
225,0,0,1,4,3,0,5,6,2,2,6,5,4,8,0,1,3,1,2,2,2,1,3,0,3,4,2,0,1,0,0
226,6,0,2,8,4,0,3,7,5,2,9,0,9,3,0,3,4,4,6,1,0,2,3,0,2,0,3,0,0,0,1
227,6,0,2,6,4,0,6,2,1,5,2,3,6,3,0,1,0,1,1,3,1,4,3,0,3,5,2,0,2,0,0
228,0,0,0,4,0,0,6,3,1,5,5,5,4,8,0,2,1,2,2,2,1,2,4,3,3,4,2,0,1,0,0
229,0,0,0,3,0,0,3,3,1,3,4,1,7,8,0,3,1,3,4,2,0,3,4,0,1,2,2,0,1,1,0
230,0,0,0,6,2,0,4,3,3,3,6,3,6,1,0,3,1,4,2,2,1,3,3,0,2,3,2,0,1,0,0
231,6,0,2,7,0,0,4,5,2,0,5,0,5,2,0,4,0,5,5,0,0,0,3,0,2,2,3,0,0,0,0
232,6,0,0,3,0,0,4,5,1,2,4,1,6,8,0,2,2,3,7,0,0,1,4,0,3,6,3,0,0,0,0
233,0,0,0,1,0,0,9,1,0,9,0,4,3,7,0,0,0,0,2,5,2,0,0,0,3,0,3,0,0,0,0
234,0,0,0,4,0,0,7,3,0,0,7,0,9,9,0,0,0,0,2,0,0,2,2,0,7,3,3,0,2,0,1
235,6,0,2,7,0,0,2,5,4,1,9,2,6,2,0,3,1,4,4,1,0,2,5,0,1,1,3,0,0,0,1
236,0,0,0,1,0,0,9,4,0,0,4,3,4,7,0,0,0,4,0,9,0,0,0,2,0,5,3,0,3,0,0
237,5,0,2,5,4,0,7,3,0,5,3,3,5,9,0,0,0,3,1,3,1,3,2,0,4,3,2,0,1,0,0
238,5,0,0,5,0,0,5,5,0,4,8,2,6,8,0,0,4,0,1,1,0,2,4,0,4,5,3,0,2,0,0
239,6,0,0,7,3,0,2,5,4,1,8,1,8,2,0,3,3,4,3,1,0,0,5,0,2,2,4,0,1,0,0
240,6,0,2,7,4,0,3,5,3,2,6,2,6,2,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
241,0,0,1,8,3,0,3,5,4,2,3,2,6,3,0,3,2,3,6,2,0,2,4,0,1,5,3,0,1,0,0
242,0,0,0,3,0,0,9,2,0,6,9,0,7,10,0,0,0,0,2,0,6,0,0,0,3,6,3,0,0,0,0
243,6,0,0,5,0,0,4,3,1,2,1,1,8,8,0,2,0,2,5,3,0,2,3,0,3,2,2,0,0,0,0
244,0,0,2,5,3,0,5,4,0,0,7,2,6,9,0,0,0,5,3,0,0,0,6,0,3,3,5,0,1,0,0
245,6,0,2,4,4,0,2,6,5,0,9,2,7,9,0,2,2,7,5,0,0,0,3,0,4,2,2,0,2,0,0
246,6,0,2,8,4,0,1,7,8,0,9,1,7,1,0,6,5,4,4,1,0,0,2,0,2,3,4,0,1,0,1
247,0,0,0,3,0,0,9,4,0,3,0,2,7,8,0,0,2,2,0,0,0,0,2,3,7,2,3,0,0,0,0
248,0,0,0,3,0,0,6,3,0,2,9,2,4,8,0,2,0,3,3,2,0,0,2,0,5,2,2,0,2,0,1
249,6,0,2,3,4,0,7,2,2,7,3,1,6,9,0,5,0,0,4,3,0,0,2,0,0,4,4,0,1,0,0
250,0,0,1,5,0,0,6,3,1,4,4,2,5,9,0,2,1,1,2,3,1,3,2,0,3,3,3,0,1,0,0
251,5,0,0,6,0,0,2,6,2,0,0,0,5,1,0,2,2,7,7,0,0,0,2,0,0,5,3,0,0,0,0
252,0,0,0,1,2,0,3,2,6,4,2,2,7,4,0,1,1,1,5,4,0,2,3,0,2,6,2,0,3,0,0
253,6,0,0,4,0,0,5,4,3,4,5,0,7,9,0,1,1,2,2,3,0,1,5,0,1,4,3,0,0,0,1
254,6,0,2,3,3,0,6,4,0,1,5,1,7,8,0,1,0,2,0,4,0,3,4,0,2,1,2,0,0,0,0
255,6,0,2,5,4,0,6,3,0,3,9,2,6,9,0,4,0,2,3,3,0,0,0,0,3,0,3,0,0,0,0
256,5,0,2,3,2,0,1,2,1,6,1,6,3,5,0,1,0,1,1,4,0,6,4,0,1,4,1,0,1,0,0
257,6,0,2,1,3,0,8,2,0,6,0,2,7,7,0,0,0,1,0,5,0,3,4,0,0,3,2,0,0,0,0
258,0,0,2,5,4,0,3,5,2,4,7,5,4,8,0,2,1,3,2,4,1,3,2,0,0,0,2,0,1,0,0
259,0,0,2,3,4,0,5,4,1,1,5,2,6,8,0,1,1,4,2,3,1,2,2,0,3,3,3,0,1,0,0
260,0,0,0,6,0,0,4,5,2,5,7,0,7,3,0,3,4,0,3,3,3,2,0,0,0,9,2,0,2,0,0
261,0,0,0,8,0,0,2,5,3,0,9,0,5,3,0,7,0,6,9,0,0,0,2,0,0,4,3,0,0,1,0
262,6,0,0,5,0,0,1,6,8,1,1,2,5,1,0,4,4,4,6,1,0,8,4,0,0,2,1,0,0,0,0
263,6,0,2,6,3,0,9,3,0,5,4,0,9,1,0,0,0,0,0,0,0,2,2,0,7,2,2,0,0,0,0
264,0,0,0,3,3,0,5,4,1,5,2,3,4,5,0,1,3,1,3,2,0,5,4,0,4,3,2,0,0,0,0
265,0,0,0,4,3,0,7,4,0,1,3,1,7,3,0,1,0,5,0,4,0,1,2,0,4,4,3,0,1,0,0
266,0,0,2,3,5,0,5,4,1,3,4,3,6,1,0,2,1,3,2,3,0,2,3,0,3,5,3,0,2,0,0
267,0,0,2,1,1,0,9,3,0,6,2,4,5,6,0,0,1,2,0,2,0,4,0,0,7,6,2,0,0,0,0
268,6,0,2,8,3,0,3,5,3,2,6,2,6,3,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
269,5,0,0,4,0,0,7,4,1,2,3,1,8,3,0,1,1,4,2,2,0,0,2,0,4,5,3,0,0,0,0
270,0,0,0,3,0,0,9,4,0,0,0,3,6,8,0,5,0,5,2,4,0,0,0,0,0,2,2,0,0,0,0
271,6,0,2,3,4,0,2,3,3,2,7,1,7,8,0,0,0,4,3,1,0,1,3,0,5,5,4,0,0,0,0
272,6,0,2,3,3,0,4,4,2,2,7,3,5,9,0,3,2,2,2,0,0,5,4,0,3,6,2,0,1,0,0
273,6,0,2,1,0,0,4,4,0,3,8,0,9,6,0,0,2,2,4,6,0,3,2,0,2,3,2,0,1,0,0
274,0,0,0,8,0,0,5,5,0,2,5,4,5,1,0,5,2,3,5,0,0,0,4,3,0,3,2,0,0,0,0
275,0,0,2,3,4,0,6,2,0,6,9,4,3,8,0,0,0,0,2,5,2,4,0,0,3,0,2,0,0,0,0
276,0,0,0,4,0,0,5,3,2,6,0,7,2,5,0,2,0,1,2,4,0,4,4,0,0,3,2,0,2,0,0
277,0,0,0,2,0,0,1,2,0,4,7,2,5,5,0,1,0,1,1,2,0,5,5,0,2,5,2,0,2,0,0
278,6,0,1,2,2,0,2,3,1,3,0,4,3,5,0,1,0,3,3,3,0,5,6,0,1,2,1,0,4,0,0
279,0,0,0,4,0,0,5,3,1,3,4,3,6,3,0,1,1,3,2,4,0,3,3,0,2,4,2,0,2,0,0
280,0,0,0,2,0,0,7,4,0,0,4,3,5,7,0,0,2,0,2,9,0,0,0,0,0,4,2,0,1,0,0
281,6,0,0,7,3,0,5,3,0,4,0,2,7,2,1,0,0,2,4,5,0,2,4,0,1,2,2,0,0,0,1
282,0,0,0,6,0,0,2,3,1,4,5,2,7,1,0,2,1,3,4,1,0,4,6,0,1,2,1,0,1,0,0
283,6,0,2,3,4,0,5,3,3,3,4,4,4,8,0,4,0,3,5,2,1,6,2,0,2,2,1,0,0,0,0
284,5,0,0,4,0,0,4,5,2,0,6,0,6,10,0,0,0,9,4,2,0,0,3,0,2,0,3,0,0,0,0
285,6,0,0,4,0,0,4,4,3,4,8,0,6,10,0,1,2,1,4,2,4,4,1,0,1,3,3,0,0,0,0
286,6,0,2,6,3,0,3,4,1,2,8,1,8,3,0,2,0,3,2,1,0,1,3,0,5,3,3,0,1,0,0
287,0,0,0,6,3,0,4,3,2,4,8,4,5,1,0,6,0,4,7,0,0,7,2,0,2,3,1,0,0,0,0
288,6,0,1,3,4,0,5,3,4,2,6,2,7,8,0,2,0,2,1,2,0,1,3,0,3,2,2,0,1,0,0
289,0,0,0,4,1,0,6,3,0,3,0,3,5,3,0,2,0,2,2,1,0,2,1,0,5,5,3,0,0,0,0
290,0,0,0,6,0,0,7,4,0,0,7,0,5,8,1,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
291,0,0,0,4,6,0,4,6,0,3,7,1,6,10,0,2,4,0,4,4,0,3,3,0,0,4,2,0,1,0,0
292,5,0,0,2,0,0,5,3,0,6,0,4,5,5,0,3,0,3,0,1,0,0,2,0,5,3,3,0,3,0,0
293,0,0,0,6,0,0,3,5,3,3,3,3,4,1,0,3,3,3,5,0,2,2,3,0,2,5,2,0,0,0,0
294,0,0,0,6,6,0,0,6,5,0,5,1,6,1,0,0,0,9,4,0,4,2,0,0,0,4,4,0,1,0,0
295,0,0,2,3,2,0,2,3,2,6,1,4,5,5,0,1,0,1,1,4,0,5,3,0,2,3,2,0,2,0,0
296,6,0,0,2,2,0,7,4,0,0,4,3,5,7,0,0,2,0,2,9,0,0,0,0,0,4,2,0,1,0,0
297,0,0,2,7,4,0,2,6,5,1,8,2,7,2,0,3,3,4,4,1,0,0,4,0,2,3,3,0,1,0,1
298,5,0,2,1,2,0,7,2,0,7,0,6,3,7,0,0,0,0,2,5,0,5,3,0,1,4,1,0,0,0,0
299,5,0,0,4,3,0,1,3,0,0,9,2,6,3,0,1,1,0,1,3,0,0,4,0,2,5,3,0,1,0,0
300,0,0,0,3,2,0,9,3,0,3,0,0,7,8,0,0,0,2,0,0,3,0,0,0,6,3,4,0,0,0,0
301,0,0,2,7,4,0,3,5,3,2,6,2,6,2,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
302,5,0,0,5,0,0,6,3,1,3,1,2,6,9,0,1,1,2,1,2,0,2,3,0,3,5,3,0,2,0,0
303,0,0,0,3,3,0,4,6,2,1,6,1,5,8,0,4,0,2,4,2,0,0,1,0,4,4,3,0,2,0,0
304,0,0,0,3,0,0,4,4,2,3,6,1,6,8,0,3,2,3,4,1,2,2,2,0,2,3,3,0,1,0,0
305,0,0,0,3,0,0,4,4,3,2,2,2,5,8,0,0,0,4,4,3,0,3,4,3,2,6,2,0,2,0,0
306,0,0,0,3,4,0,6,2,0,6,5,4,3,8,0,0,0,2,2,5,2,2,0,0,3,0,3,0,0,0,0
307,6,0,0,5,0,0,9,4,0,0,0,2,6,8,0,0,0,5,2,4,0,0,0,0,5,3,4,0,1,0,0
308,6,0,0,8,0,0,2,4,3,2,9,0,9,1,0,7,0,5,7,0,0,5,0,3,2,7,2,0,0,0,0
309,6,0,2,8,4,0,5,5,1,2,2,3,4,3,0,2,1,4,4,3,0,2,3,0,2,4,3,0,2,0,0
310,0,0,2,3,4,0,6,2,0,3,5,2,4,8,0,5,0,0,6,4,0,2,1,0,0,0,2,0,2,0,0
311,6,0,2,1,3,0,2,1,7,8,3,5,4,4,0,0,0,1,5,3,0,6,3,0,4,6,2,0,2,0,0
312,0,0,0,5,4,0,5,4,1,2,6,2,6,9,0,2,1,3,3,3,0,1,3,0,2,3,3,0,1,0,0
313,6,0,0,6,0,0,2,4,4,0,9,0,9,3,0,7,0,4,5,0,0,2,0,0,2,3,3,0,0,0,1
314,6,0,2,6,4,0,4,4,2,3,6,2,7,1,0,3,1,3,4,3,0,2,2,0,3,4,2,0,1,0,0
315,6,0,2,6,0,0,1,4,5,2,5,2,7,3,0,6,0,6,4,1,0,1,3,0,0,3,4,0,0,0,0
316,5,0,2,3,4,0,8,3,1,4,1,2,6,8,0,1,0,2,1,5,0,0,2,0,2,1,4,0,1,0,0
317,0,0,1,8,2,0,2,4,1,2,1,0,9,1,0,3,1,4,3,3,0,0,4,0,1,5,3,0,2,0,0
318,6,0,3,5,4,0,6,3,2,3,5,2,6,8,0,1,0,2,2,2,1,3,2,0,4,3,2,0,1,0,1
319,5,0,0,7,0,0,3,5,2,2,6,0,7,2,0,2,0,7,3,2,0,0,4,0,2,3,3,0,0,0,0
320,5,0,2,4,1,0,6,2,0,6,9,4,3,10,0,0,0,0,2,5,2,4,0,0,3,0,2,0,0,0,0
321,0,0,0,3,3,0,2,6,3,2,9,3,5,8,0,2,4,2,3,4,0,0,2,0,2,2,3,0,2,0,0
322,5,0,0,3,0,0,6,4,1,0,7,2,7,8,0,1,0,5,2,4,1,2,4,0,2,2,3,0,0,0,0
323,6,0,0,8,3,0,2,5,4,1,8,1,7,3,0,4,2,4,5,1,0,1,3,0,1,3,3,0,1,0,0
324,6,0,2,3,3,0,9,2,0,5,5,0,9,8,0,5,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0
325,0,0,2,5,3,0,4,4,2,2,7,1,7,8,1,3,1,3,4,3,1,2,2,2,2,3,3,0,1,0,0
326,6,0,0,7,4,0,3,8,4,0,9,1,6,2,0,0,2,2,4,0,0,0,9,0,0,4,4,0,1,0,0
327,0,0,2,1,2,0,5,3,1,5,6,2,7,7,0,2,1,1,2,2,0,2,1,0,5,4,2,0,1,0,0
328,6,0,2,5,3,0,4,3,2,3,1,0,8,9,0,2,0,4,3,1,0,2,3,0,4,1,3,0,0,0,0
329,0,0,1,2,2,0,2,4,2,3,0,3,5,5,0,1,0,5,4,3,0,3,4,0,1,2,2,0,2,0,0
330,0,0,0,3,0,0,7,4,1,2,4,2,6,8,0,1,1,3,2,2,0,0,3,0,4,5,3,0,0,0,0
331,0,0,0,3,0,0,3,3,1,4,4,2,7,7,0,1,0,2,2,2,0,1,6,3,2,2,2,0,4,0,0
332,0,0,0,4,6,0,6,5,0,0,6,2,6,10,0,1,0,9,3,4,3,0,3,0,0,3,3,0,1,0,0
333,0,0,2,4,2,0,4,5,1,1,6,2,4,8,0,2,0,8,3,1,0,0,5,0,2,1,4,0,2,0,0
334,0,0,0,1,2,0,0,2,7,5,0,5,3,4,0,4,0,2,6,0,0,6,5,0,0,6,2,0,3,0,0
335,6,0,0,8,0,0,4,5,0,2,8,2,5,3,0,2,2,4,1,3,0,0,2,0,3,5,4,0,0,0,1
336,6,0,2,4,4,0,3,4,0,0,5,0,9,9,1,0,2,0,2,2,0,2,7,0,0,5,4,0,0,0,1
337,0,0,0,3,3,0,6,3,1,4,4,2,6,8,0,1,1,2,1,2,1,2,3,0,3,5,3,0,2,0,0
338,6,0,2,4,6,0,6,3,0,2,6,2,6,10,0,2,1,1,3,3,2,1,3,0,2,2,3,0,1,0,0
339,7,0,2,8,4,0,3,5,3,2,6,2,6,2,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
340,6,0,2,8,3,0,2,5,4,2,2,0,9,3,0,1,2,4,4,2,0,0,6,0,1,4,3,1,2,0,0
341,0,0,2,1,4,0,8,2,0,7,1,3,6,7,0,1,0,0,2,8,0,3,1,0,0,5,3,0,1,0,0
342,6,0,0,3,0,0,7,3,0,5,7,2,4,8,0,0,0,3,1,0,2,2,0,0,6,4,3,0,0,0,0
343,0,0,0,2,0,0,5,3,0,2,5,3,5,5,0,2,0,3,2,3,0,2,0,0,5,4,3,0,1,0,0
344,0,0,0,4,3,0,6,4,0,2,7,2,7,8,0,0,0,6,3,1,2,1,3,0,4,3,3,0,1,0,0
345,6,0,0,4,0,0,6,2,0,6,9,4,3,10,0,0,0,0,2,5,2,4,0,0,3,0,2,0,0,0,0
346,0,0,0,6,0,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,3,4,2,3,0,2,0,0
347,6,0,2,8,3,0,2,5,4,0,9,0,5,1,0,6,1,8,9,0,0,2,3,0,1,0,3,0,0,0,0
348,6,0,0,5,0,0,9,4,0,0,0,2,6,8,0,0,0,5,2,4,0,0,0,0,5,3,4,0,1,0,0
349,0,0,0,7,3,0,4,3,3,3,9,0,9,3,0,1,0,3,4,1,0,3,5,0,4,3,3,0,2,0,0
350,0,0,2,5,0,0,3,5,2,3,4,0,7,10,0,2,2,3,5,3,1,2,2,0,2,5,3,0,0,0,0
351,5,0,0,3,0,0,5,6,0,0,6,1,6,8,0,3,2,7,4,1,2,0,2,0,2,1,3,0,0,0,0
352,0,0,0,8,4,0,3,4,3,0,6,0,9,2,0,3,0,6,9,2,0,0,5,0,0,0,4,0,4,0,0
353,0,0,0,5,0,0,8,2,0,7,1,4,4,9,0,1,0,0,2,7,0,3,1,0,0,5,2,0,1,0,0
354,6,0,0,3,1,0,4,3,1,4,2,3,6,5,0,2,1,2,2,4,0,5,2,0,2,4,1,0,2,0,0
355,0,0,0,4,3,0,2,4,1,2,5,3,4,3,0,1,1,5,2,2,0,1,6,0,1,1,3,0,1,0,0
356,6,0,2,7,4,0,5,3,0,0,9,0,6,2,0,0,0,0,7,0,0,0,9,0,0,5,4,0,0,0,1
357,6,0,0,6,0,0,6,3,0,5,2,1,6,8,0,0,0,1,4,0,0,4,9,0,0,4,2,0,1,0,0
358,0,0,0,7,3,0,7,4,1,3,7,2,4,2,0,2,0,3,2,2,1,1,1,0,5,2,3,0,1,0,0
359,0,0,0,6,3,0,6,4,0,2,4,1,4,8,0,1,2,1,2,2,5,3,1,0,3,5,2,0,2,0,0
360,0,0,0,3,2,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
361,6,0,2,6,4,0,4,3,3,3,6,3,6,1,0,3,1,4,2,2,1,3,3,0,2,3,2,0,1,0,0
362,0,0,0,4,6,0,4,5,2,0,6,0,6,10,0,0,0,9,4,2,0,0,3,0,2,0,3,0,0,0,0
363,6,0,0,4,6,0,6,3,2,3,5,2,6,9,0,1,0,2,2,2,1,3,2,0,4,3,2,0,1,0,0
364,6,0,2,6,4,0,3,8,3,0,7,0,5,8,0,2,2,3,4,1,0,0,5,0,2,5,3,0,0,0,0
365,6,0,2,1,2,0,6,2,0,6,4,2,6,7,0,5,0,0,1,5,0,9,0,0,0,5,1,0,2,0,0
366,0,0,1,1,3,0,5,2,0,7,5,4,5,7,0,0,1,0,0,2,0,0,2,0,5,0,2,0,0,0,0
367,0,0,0,7,2,0,2,4,2,2,9,0,9,3,0,3,0,5,5,2,0,2,6,0,0,3,3,0,2,0,0
368,5,0,2,4,4,0,1,3,0,0,9,2,6,3,0,1,1,0,1,3,0,0,4,0,2,5,3,0,1,0,0
369,6,0,2,3,4,0,4,4,2,2,7,1,7,8,0,3,1,3,4,3,1,2,2,0,2,3,3,0,1,0,0
370,6,0,0,7,6,0,0,3,2,4,6,2,4,2,0,4,0,0,4,2,0,0,4,0,0,2,3,0,3,0,0
371,6,0,2,1,3,0,6,2,1,5,2,3,6,7,0,1,0,1,1,3,1,4,3,0,3,5,2,0,2,0,0
372,6,0,2,6,4,0,0,6,5,0,5,1,6,1,0,0,0,9,4,0,4,2,0,0,0,4,4,0,1,0,0
373,6,0,2,4,4,0,3,5,1,3,6,5,4,8,0,1,3,1,2,5,1,1,2,0,1,4,2,0,1,0,0
374,6,0,0,4,0,0,2,4,3,2,7,0,9,3,0,3,0,5,4,1,0,1,4,0,2,3,4,0,1,0,0
375,5,0,2,7,3,0,5,3,0,0,9,0,6,2,0,0,0,0,7,0,0,0,9,0,0,5,4,0,0,0,0
376,6,0,0,5,0,0,6,5,1,1,7,2,5,9,0,2,3,2,4,3,0,1,4,0,0,3,3,0,1,0,0
377,6,0,0,1,0,0,4,4,2,0,7,0,7,7,0,2,0,4,7,2,0,0,3,0,3,3,3,0,0,0,0
378,0,0,0,1,3,0,9,3,0,6,2,4,5,6,0,0,1,2,0,2,0,4,0,0,7,6,2,0,0,0,0
379,0,0,0,5,0,0,7,4,1,1,7,4,5,8,0,0,0,5,2,4,2,5,2,0,3,5,2,0,0,0,0
380,0,0,0,5,0,0,9,4,0,0,0,2,6,8,0,0,0,5,2,4,0,0,0,0,5,3,4,0,1,0,0
381,5,0,0,3,4,0,8,3,1,4,1,2,6,8,0,1,0,2,1,5,0,0,2,0,2,1,4,0,1,0,0
382,5,0,0,6,0,0,7,4,0,0,7,0,5,8,0,0,0,4,0,2,0,0,2,0,4,2,3,0,2,0,0
383,0,0,0,3,0,0,6,3,0,2,9,2,4,8,0,2,0,3,3,2,0,0,2,4,5,2,2,0,2,0,0
384,6,0,0,6,0,0,2,5,3,1,7,2,5,8,0,3,2,4,5,3,0,2,4,0,1,4,3,0,0,0,0
385,0,0,2,3,3,0,1,5,8,2,8,6,3,4,0,2,0,7,3,0,0,1,6,0,2,0,2,0,2,0,0
386,6,0,2,6,4,0,3,5,3,2,6,2,6,3,0,3,2,4,3,2,0,2,4,0,1,3,3,0,1,0,0
387,0,0,0,3,0,0,7,4,1,0,8,1,8,8,0,1,0,7,1,4,1,1,3,4,3,3,3,0,0,0,0
388,0,0,0,5,0,0,5,3,2,4,3,5,4,8,0,2,2,2,2,2,0,3,4,0,2,4,2,0,2,0,0
389,0,0,0,8,4,0,1,9,2,0,9,0,5,2,0,2,4,3,7,3,0,0,4,0,1,6,4,0,0,0,0
390,0,0,0,6,2,0,5,3,4,6,0,2,7,3,0,2,0,3,3,3,0,4,4,0,1,4,3,0,0,0,0
391,0,0,0,5,0,0,5,3,1,2,2,4,4,8,0,0,0,4,1,3,0,2,4,0,3,2,3,0,0,0,0
392,0,0,0,6,6,0,9,3,0,5,0,1,6,8,0,0,0,0,4,0,0,9,9,0,0,4,1,0,1,0,0
393,0,0,2,3,4,0,5,4,1,1,5,2,6,8,0,1,1,4,2,3,1,2,2,0,3,3,3,0,1,0,0
394,6,0,0,6,5,0,3,4,4,0,7,0,7,1,0,2,0,4,7,1,0,0,2,0,3,3,3,0,0,0,0
395,0,0,2,7,4,0,2,5,4,1,9,0,9,2,0,3,0,7,5,1,0,0,5,0,2,1,3,0,2,0,0
396,6,0,0,4,6,0,6,4,1,0,7,2,7,10,0,1,0,5,2,4,1,2,4,0,2,2,3,0,0,0,0
397,6,0,2,3,4,0,4,4,2,3,6,1,7,8,0,3,2,3,4,1,2,1,2,0,3,5,3,0,1,0,0
398,5,0,2,2,2,0,5,3,1,5,4,3,5,5,0,1,0,2,1,4,1,4,2,0,3,3,2,0,1,0,0
399,6,0,2,3,4,0,6,3,0,2,9,1,4,8,0,0,0,2,0,2,0,0,2,0,6,5,4,0,0,0,0
400,6,0,1,1,3,0,5,2,0,7,0,6,3,7,0,0,0,0,0,5,0,3,2,0,2,5,3,0,2,0,1
401,6,0,0,3,5,0,5,4,1,5,7,0,6,8,0,3,1,0,4,1,3,0,1,0,2,2,2,0,0,0,0
402,0,0,0,4,0,0,0,6,5,0,5,1,6,10,0,0,0,9,4,0,4,2,0,0,0,4,4,0,1,0,0
403,6,0,2,6,4,0,4,4,3,1,8,0,7,8,0,2,1,4,2,2,0,2,5,0,1,4,3,0,1,0,1
404,0,0,0,3,3,0,4,4,2,2,5,3,4,8,0,2,1,4,3,2,1,3,4,0,2,2,3,0,1,0,0
405,0,0,0,3,0,0,5,4,1,1,5,2,6,8,0,1,1,4,2,3,1,2,2,0,3,3,3,0,1,0,0
406,6,0,2,6,4,0,4,4,0,2,8,0,7,3,0,5,0,3,2,1,0,2,4,0,0,0,3,0,0,1,0
407,6,0,0,6,0,0,2,4,6,2,7,1,7,1,0,6,1,4,7,1,0,1,1,0,1,4,2,0,1,0,0
408,5,0,2,6,4,0,3,3,0,0,6,1,6,8,0,4,0,0,4,1,0,0,2,0,2,4,3,0,1,0,0
409,5,0,0,6,0,0,4,3,2,4,5,3,6,1,0,3,1,3,3,2,1,3,3,0,2,3,2,0,1,0,0
410,0,0,0,4,0,0,5,4,2,3,5,2,6,9,0,2,1,2,3,3,1,2,3,0,1,3,2,0,1,0,0
411,0,0,0,4,3,0,5,3,1,5,5,3,5,9,0,0,0,2,2,2,2,1,2,0,4,3,4,0,0,0,0
412,0,0,0,7,4,0,0,0,4,0,9,0,3,1,0,5,9,0,6,0,0,0,0,0,0,0,2,0,0,0,0
413,0,0,2,8,0,0,0,7,8,0,9,0,7,1,0,9,5,3,7,0,0,0,0,0,0,3,3,0,0,0,0
414,0,0,0,4,3,0,3,3,2,5,2,3,5,9,0,2,1,2,3,2,0,3,5,0,1,1,2,0,1,0,0
415,6,0,0,7,0,0,2,5,2,1,8,2,7,2,0,2,1,6,4,1,0,0,5,0,2,3,4,0,1,0,0
416,0,0,2,8,0,0,0,5,5,3,0,5,2,1,0,3,2,4,6,0,0,0,0,0,3,9,4,0,0,0,0
417,0,0,1,8,2,0,4,0,3,0,6,3,6,2,0,3,0,5,3,0,0,0,2,0,4,4,3,0,1,0,0
418,6,0,0,2,0,0,4,2,1,5,0,2,7,5,0,2,0,1,3,4,0,4,3,0,1,1,2,0,2,0,0
419,0,0,0,7,0,0,4,3,1,5,6,0,8,3,0,1,0,2,3,3,0,2,5,0,2,3,3,0,0,0,0
420,0,0,0,2,5,0,9,2,0,7,0,8,1,7,0,0,0,0,1,3,1,6,1,0,5,3,1,0,2,0,0
421,5,0,2,2,2,0,5,3,2,3,2,1,7,7,0,3,1,4,4,2,0,2,2,0,2,3,2,0,2,0,0
422,6,0,0,8,0,0,2,5,4,2,8,2,7,2,0,5,2,4,5,1,0,0,3,0,1,3,3,0,1,0,0
423,6,0,0,6,0,0,5,3,1,4,3,3,6,1,0,2,0,3,1,3,0,4,3,0,2,2,2,0,2,0,0
424,0,0,0,8,3,0,2,4,2,1,9,2,7,3,0,3,1,3,3,0,0,0,4,0,2,5,4,0,2,0,0
425,5,0,0,1,0,0,5,3,1,3,4,3,6,5,0,2,1,2,3,2,0,4,3,0,3,3,2,0,0,0,0
426,6,0,2,4,4,0,3,4,1,2,5,1,8,9,0,1,0,4,1,3,0,1,3,0,3,3,3,0,2,0,1
